docId	sentId	annotSet	entLabel	unit	children	sentStartOffset	sentEndOffset	docStartOffset	docEndOffset	entKey	text
S0167880913001229-1021	1	1	Quantity	%		25	30	25	30	T1-1	12.4%
S0167880913001229-1021	1	1	MeasuredProperty		{'HasQuantity': 'T1-1'}	12	21	12	21	T3-1	decreased
S0167880913001229-1021	1	1	MeasuredEntity		{'HasProperty': 'T3-1'}	1	11	1	11	T2-1	SOC stocks
S0167880913001229-1021	1	2	Quantity	%		49	54	49	54	T1-2	0.13%
S0167880913001229-1021	1	2	MeasuredProperty		{'HasQuantity': 'T1-2'}	12	21	12	21	T3-2	decreased
S0167880913001229-1021	1	2	MeasuredEntity		{'HasProperty': 'T3-2'}	1	11	1	11	T2-2	SOC stocks
S0167880913001229-1021	1	3	Quantity	cm		131	140	131	140	T1-3	top 10 cm
S0167880913001229-1021	1	3	MeasuredEntity		{'HasQuantity': 'T1-3'}	144	148	144	148	T3-3	soil
S0167880913001229-1021	1	4	Quantity	cm		180	188	180	188	T1-4	20–40 cm
S0167880913001229-1021	1	4	MeasuredEntity		{'HasQuantity': 'T1-4'}	144	148	144	148	T3-4	soil
S0167880913001229-1021	1	5	Quantity	cm		238	245	238	245	T1-5	0–10 cm
S0167880913001229-1021	1	5	MeasuredEntity		{'HasQuantity': 'T1-5'}	144	148	144	148	T3-5	soil
