docId	sentId	annotSet	entLabel	unit	children	sentStartOffset	sentEndOffset	docStartOffset	docEndOffset	entKey	text
S016412121300188X-4392	2	1	Quantity			15	19	97	101	T1-1	1.00
S016412121300188X-4392	2	1	MeasuredProperty		{'HasQuantity': 'T1-1'}	2	11	84	93	T2-1	precision
S016412121300188X-4392	2	1	MeasuredEntity		{'HasProperty': 'T2-1'}	40	53	122	135	T3-1	hash function
S016412121300188X-4392	2	2	Quantity	%		57	61	139	143	T1-2	100%
S016412121300188X-4392	2	2	MeasuredProperty		{'HasQuantity': 'T1-2'}	62	70	144	152	T4-2	accurate
S016412121300188X-4392	2	2	MeasuredEntity		{'HasProperty': 'T4-2'}	40	53	122	135	T3-2	hash function
S016412121300188X-4392	2	3	Quantity			159	161	241	243	T1-3	1/
S016412121300188X-4392	2	3	MeasuredProperty		{'HasQuantity': 'T1-3'}	146	155	228	237	T2-3	precision
S016412121300188X-4392	2	3	MeasuredEntity		{'HasProperty': 'T2-3'}	179	192	261	274	T3-3	hash function
S016412121300188X-4392	2	4	Quantity			251	252	333	334	T1-4	1
S016412121300188X-4392	2	4	MeasuredEntity		{'HasQuantity': 'T1-4'}	246	248	328	330	T2-4	UH
