docId	sentId	annotSet	entLabel	unit	children	sentStartOffset	sentEndOffset	docStartOffset	docEndOffset	entKey	text
S0012821X12004384-1284	2	1	Quantity			72	75	146	149	T1-1	225
S0012821X12004384-1284	2	1	MeasuredEntity		{'HasQuantity': 'T1-1'}	76	83	150	157	T2-1	samples
S0012821X12004384-1284	3	2	Quantity			52	57	324	329	T1-2	1.167
S0012821X12004384-1284	4	3	Quantity			66	71	397	402	T1-3	±<0.1
S0012821X12004384-1284	4	3	MeasuredProperty		{'HasQuantity': 'T1-3'}	53	62	384	393	T2-3	precision
S0012821X12004384-1284	4	3	MeasuredEntity		{'HasProperty': 'T2-3'}	0	18	331	349	T3-3	Replicate analysis
S0012821X12004384-1284	5	4	Quantity			43	46	447	450	T1-4	289
S0012821X12004384-1284	5	4	MeasuredEntity		{'HasQuantity': 'T1-4'}	47	64	451	468	T2-4	bulk rock samples
S0012821X12004384-1284	7	5	Quantity	h		30	34	748	752	T11-5	24 h
S0012821X12004384-1284	7	5	MeasuredProperty		{'HasQuantity': 'T11-5'}	12	29	730	747	T51-5	were refluxed for
S0012821X12004384-1284	7	5	MeasuredEntity		{'HasProperty': 'T51-5'}	4	11	722	729	T41-5	samples
S0012821X12004384-1284	7	6	Quantity	v/v		93	102	811	820	T1-6	93:7, v/v
S0012821X12004384-1284	7	6	MeasuredEntity		{'HasQuantity': 'T1-6'}	41	91	759	809	T3-6	azeotropic mixture of dichloromethane and methanol
S0012821X12004384-1284	10	7	Quantity	%		71	73	1128	1130	T22-7	5%
S0012821X12004384-1284	10	7	MeasuredEntity		{'HasQuantity': 'T22-7'}	74	77	1131	1134	T72-7	HCl
S0012821X12004384-1284	11	8	Quantity	μm		75	82	1252	1259	T33-8	>250 μm
S0012821X12004384-1284	11	8	MeasuredProperty		{'HasQuantity': 'T33-8'}	83	97	1260	1274	T83-8	size fractions
S0012821X12004384-1284	12	9	Quantity			35	37	1328	1330	T2-9	35
S0012821X12004384-1284	12	9	MeasuredEntity		{'HasQuantity': 'T2-9'}	38	45	1331	1338	T1-9	samples
S0012821X12004384-1284	13	10	Quantity	‰		121	125	1711	1715	T114-10	0.4‰
S0012821X12004384-1284	13	10	MeasuredProperty		{'HasQuantity': 'T114-10'}	68	91	1658	1681	T94-10	mean standard deviation
S0012821X12004384-1284	13	10	MeasuredEntity		{'HasProperty': 'T94-10'}	99	117	1689	1707	T104-10	replicate analyses
