docId	sentId	annotSet	entLabel	unit	children	sentStartOffset	sentEndOffset	docStartOffset	docEndOffset	entKey	text
S0032063312003054-2501	1	1	Quantity			17	20	17	20	T1-1	689
S0032063312003054-2501	1	1	MeasuredEntity		{'HasQuantity': 'T1-1'}	21	64	21	64	T3-1	events of electron precipitation signatures
S0032063312003054-2501	1	2	Quantity			66	68	66	68	T1-2	85
S0032063312003054-2501	1	2	MeasuredEntity		{'HasQuantity': 'T1-2'}	21	64	21	64	T4-2	events of electron precipitation signatures
S0032063312003054-2501	1	3	MeasuredProperty		{'HasQuantity': 'T1-3'}	90	127	90	127	T2-3	concurrent acceleration of heavy-ions
S0032063312003054-2501	2	3	Quantity	%		18	21	147	150	T1-3	12%
S0032063312003054-2501	2	3	MeasuredEntity		{'HasProperty': 'T2-3'}	25	80	154	209	T4-3	precipitation signatures occurring on ∼5% of MEX orbits
S0032063312003054-2501	2	4	Quantity	%		63	66	192	195	T1-4	∼5%
S0032063312003054-2501	2	4	MeasuredEntity		{'HasQuantity': 'T1-4'}	70	80	199	209	T2-4	MEX orbits
S0032063312003054-2501	3	5	Quantity			5	7	216	218	T1-5	37
S0032063312003054-2501	3	5	MeasuredEntity		{'HasQuantity': 'T1-5'}	8	51	219	262	T2-5	events of electron precipitation signatures
S0032063312003054-2501	4	6	Quantity	%		83	85	406	408	T1-6	5%
S0032063312003054-2501	4	6	MeasuredProperty		{'HasQuantity': 'T1-6'}	15	52	338	375	T3-6	peripheral acceleration of heavy-ions
S0032063312003054-2501	4	6	MeasuredEntity		{'HasProperty': 'T3-6'}	89	113	412	436	T2-6	precipitation signatures
S0032063312003054-2501	4	7	Quantity	%		121	124	444	447	T1-7	∼2%
S0032063312003054-2501	4	7	MeasuredProperty		{'HasQuantity': 'T1-7'}	15	52	338	375	T4-7	peripheral acceleration of heavy-ions
S0032063312003054-2501	4	7	MeasuredEntity		{'HasProperty': 'T4-7'}	128	138	451	461	T3-7	MEX orbits
