docId	sentId	annotSet	entLabel	unit	children	sentStartOffset	sentEndOffset	docStartOffset	docEndOffset	entKey	text
S016412121300188X-4545	1	1	Quantity			37	41	37	41	T1-1	five
S016412121300188X-4545	1	1	MeasuredEntity		{'HasQuantity': 'T1-1'}	42	66	42	66	T2-1	largest clusters of acct
S016412121300188X-4545	5	2	Quantity	%		18	42	438	462	T1-2	range from 11.4% to 2.4%
S016412121300188X-4545	5	2	MeasuredProperty		{'HasQuantity': 'T1-2'}	12	17	432	437	T3-2	sizes
S016412121300188X-4545	5	2	MeasuredEntity		{'HasProperty': 'T3-2'}	4	11	424	431	T2-2	cluster
S016412121300188X-4545	6	3	Quantity			6	10	470	474	T1-3	five
S016412121300188X-4545	6	3	MeasuredEntity		{'HasQuantity': 'T1-3'}	11	19	475	483	T2-3	clusters
S016412121300188X-4545	7	4	Quantity	%		41	53	605	617	T1-4	less than 2%
S016412121300188X-4545	7	4	MeasuredEntity		{'HasQuantity': 'T1-4'}	4	24	568	588	T2-4	rest of the clusters
S016412121300188X-4545	7	5	Quantity	vertices		57	68	621	632	T1-5	30 vertices
S016412121300188X-4545	7	5	MeasuredEntity		{'HasQuantity': 'T1-5'}	4	24	568	588	T2-5	rest of the clusters
