docId	sentId	annotSet	entLabel	unit	children	sentStartOffset	sentEndOffset	docStartOffset	docEndOffset	entKey	text
S175058361300203X-1542	1	1	Quantity	°C		117	134	117	134	T1-1	range of 34–38 °C
S175058361300203X-1542	1	1	MeasuredProperty		{'HasQuantity': 'T1-1'}	97	109	97	109	T2-1	temperatures
S175058361300203X-1542	1	1	MeasuredEntity		{'HasProperty': 'T2-1'}	26	96	26	96	T3-1	seismic velocity in sandstones saturated with brine does not depend on
S175058361300203X-1542	2	2	Quantity	%		228	231	383	386	T1-2	50%
S175058361300203X-1542	2	2	MeasuredEntity		{'HasQuantity': 'T1-2'}	232	246	387	401	T2-2	CO2 saturation
S175058361300203X-1542	3	3	Quantity	m/s		56	71	459	474	T1-3	less than 5 m/s
S175058361300203X-1542	3	3	MeasuredProperty		{'HasQuantity': 'T1-3'}	50	52	453	455	T3-3	Vp
S175058361300203X-1542	3	3	MeasuredEntity		{'HasProperty': 'T3-3'}	37	46	440	449	T2-3	scenarios
S175058361300203X-1542	3	4	Quantity	%		109	112	512	515	T1-4	±5%
S175058361300203X-1542	3	4	MeasuredProperty		{'HasQuantity': 'T1-4'}	113	118	516	521	T3-4	error
S175058361300203X-1542	3	4	MeasuredEntity		{'HasProperty': 'T3-4'}	122	136	525	539	T4-4	CO2 saturation
S175058361300203X-1542	3	5	Quantity	m/s		243	250	646	653	T1-5	±70 m/s
S175058361300203X-1542	3	5	MeasuredProperty		{'HasQuantity': 'T1-5'}	254	256	657	659	T4-5	Vp
S175058361300203X-1542	3	5	MeasuredEntity		{'HasProperty': 'T4-5'}	145	170	548	573	T3-5	petrophysical experiments
S175058361300203X-1542	3	6	Quantity	°C		373	385	776	788	T1-6	34 and 38 °C
S175058361300203X-1542	3	6	MeasuredProperty		{'HasQuantity': 'T1-6'}	350	361	753	764	T3-6	temperature
S175058361300203X-1542	3	6	MeasuredEntity		{'HasProperty': 'T3-6'}	362	371	765	774	T2-6	scenarios
