docId	sentId	annotSet	entLabel	unit	children	sentStartOffset	sentEndOffset	docStartOffset	docEndOffset	entKey	text
S0012821X13007309-1691	2	1	Quantity	m		27	30	147	150	T1-1	1 m
S0012821X13007309-1691	2	1	MeasuredProperty		{'HasQuantity': 'T1-1'}	31	36	151	156	T3-1	thick
S0012821X13007309-1691	2	1	MeasuredEntity		{'HasProperty': 'T3-1'}	4	21	124	141	T4-1	Livello Bonarelli
S0012821X13007309-1691	3	2	Quantity	m		0	10	333	343	T1-2	Up to 20 m
S0012821X13007309-1691	3	2	MeasuredProperty		{'HasQuantity': 'T1-2'}	11	32	344	365	T3-2	beneath the Bonarelli
S0012821X13007309-1691	3	2	MeasuredEntity		{'HasProperty': 'T3-2'}	49	100	382	433	T4-2	numerous centimetre scale organic-rich shale layers
S0012821X13007309-1691	4	3	Quantity	‰		79	96	537	554	T1-3	∼−25.9 to −26.5‰.
S0012821X13007309-1691	4	3	MeasuredProperty		{'HasQuantity': 'T1-3'}	25	77	483	535	T4-3	narrow variation in background values prior to OAE 2
S0012821X13007309-1691	4	3	MeasuredEntity		{'HasProperty': 'T4-3'}	4	18	462	476	T3-3	δ13Corg record
S0012821X13007309-1691	4	4	Quantity	‰		151	153	609	611	T1-4	4‰
S0012821X13007309-1691	4	4	MeasuredProperty		{'HasQuantity': 'T1-4'}	154	159	612	617	T2-4	shift
S0012821X13007309-1691	4	4	MeasuredEntity		{'HasProperty': 'T2-4'}	101	145	559	603	T3-4	characteristic positive excursion in δ13Corg
S0012821X13007309-1691	4	5	Quantity	‰		161	176	619	634	T1-5	−27.2 to −23.1‰
S0012821X13007309-1691	4	5	MeasuredProperty		{'HasQuantity': 'T1-5'}	154	159	612	617	T4-5	shift
S0012821X13007309-1691	4	5	MeasuredEntity		{'HasProperty': 'T4-5'}	101	145	559	603	T3-5	characteristic positive excursion in δ13Corg
S0012821X13007309-1691	4	6	Quantity	m		188	201	646	659	T1-6	within <0.5 m
S0012821X13007309-1691	4	6	MeasuredProperty		{'HasQuantity': 'T1-6'}	154	159	612	617	T3-6	shift
S0012821X13007309-1691	4	6	MeasuredEntity		{'HasProperty': 'T3-6'}	101	145	559	603	T2-6	characteristic positive excursion in δ13Corg
