docId	sentId	annotSet	entLabel	unit	children	sentStartOffset	sentEndOffset	docStartOffset	docEndOffset	entKey	text
S2213671113000921-994	3	1	Quantity	clones		62	71	369	378	T1-1	36 clones
S2213671113000921-994	3	1	MeasuredEntity		{'HasQuantity': 'T1-1'}	77	155	384	462	T3-1	expanded and screened by Southern blotting for homologous recombination events
S2213671113000921-994	4	2	Quantity			20	22	484	486	T1-2	26
S2213671113000921-994	4	2	MeasuredEntity		{'HasQuantity': 'T1-2'}	12	18	476	482	T2-2	clones
S2213671113000921-994	4	3	Quantity	%		24	27	488	491	T1-3	72%
S2213671113000921-994	4	3	MeasuredProperty		{'HasQuantity': 'T1-3'}	34	87	498	551	T4-3	found to carry the GFP-Neo cassette in the SOX2 locus
S2213671113000921-994	4	3	MeasuredEntity		{'HasProperty': 'T4-3'}	12	18	476	482	T3-3	clones
S2213671113000921-994	6	4	Quantity			35	38	685	688	T1-4	one
S2213671113000921-994	6	4	MeasuredEntity		{'HasQuantity': 'T1-4'}	48	54	698	704	T2-4	clones
S2213671113000921-994	12	5	Quantity	passages		79	106	1465	1492	T1-5	over more than 20 passages.
S2213671113000921-994	12	5	MeasuredProperty		{'HasQuantity': 'T1-5'}	14	53	1400	1439	T2-5	percentage of GFP-positive (GFP+) cells
S2213671113000921-994	12	5	MeasuredEntity		{'HasProperty': 'T2-5'}	57	65	1443	1451	T3-5	hSOX2-23
S2213671113000921-994	13	6	Quantity	%		57	61	1550	1554	T1-6	100%
S2213671113000921-994	13	6	MeasuredProperty		{'HasQuantity': 'T1-6'}	76	98	1569	1591	T2-6	expressed SOX2 protein
S2213671113000921-994	13	6	MeasuredEntity		{'HasProperty': 'T2-6'}	65	75	1558	1568	T3-6	GFP+ cells
