docId	sentId	annotSet	entLabel	unit	children	sentStartOffset	sentEndOffset	docStartOffset	docEndOffset	entKey	text
S1873506114000075-1242	6	1	Quantity	%		44	67	943	966	T1-1	approximately 78 ± 0.6%
S1873506114000075-1242	6	1	MeasuredProperty		{'HasQuantity': 'T1-1'}	82	102	981	1001	T3-1	Sox17-positive on D5
S1873506114000075-1242	6	1	MeasuredEntity		{'HasProperty': 'T3-1'}	71	76	970	975	T2-1	cells
S1873506114000075-1242	6	2	Quantity	%		107	130	1006	1029	T1-2	approximately 88 ± 1.1%
S1873506114000075-1242	6	2	MeasuredProperty		{'HasQuantity': 'T1-2'}	145	164	1044	1063	T3-2	AFP-positive on D13
S1873506114000075-1242	6	2	MeasuredEntity		{'HasProperty': 'T3-2'}	134	139	1033	1038	T2-2	cells
S1873506114000075-1242	6	3	Quantity	%		169	192	1068	1091	T1-3	approximately 29 ± 0.9%
S1873506114000075-1242	6	3	MeasuredProperty		{'HasQuantity': 'T1-3'}	207	226	1106	1125	T3-3	ALB-positive on D20
S1873506114000075-1242	6	3	MeasuredEntity		{'HasProperty': 'T3-3'}	196	201	1095	1100	T2-3	cells
S1873506114000075-1242	7	4	Quantity	μg/ml		83	105	1220	1242	T1-4	approximately 20 μg/ml
S1873506114000075-1242	7	4	MeasuredEntity		{'HasQuantity': 'T1-4'}	4	17	1141	1154	T2-4	ALB secretion
