docId	sentId	annotSet	entLabel	unit	children	sentStartOffset	sentEndOffset	docStartOffset	docEndOffset	entKey	text
S0019103512003995-2681	3	1	Quantity	Rp		23	26	199	202	T1-1	5Rp
S0019103512003995-2681	3	1	MeasuredProperty		{'HasQuantity': 'T1-1'}	7	19	183	195	T3-1	cutoff level
S0019103512003995-2681	3	1	MeasuredEntity		{'HasProperty': 'T3-1'}	50	58	226	234	T5-1	M7 model
S0019103512003995-2681	3	2	Quantity	%		100	104	276	280	T1-2	3.9%
S0019103512003995-2681	3	2	MeasuredProperty		{'HasQuantity': 'T1-2'}	66	96	242	272	T2-2	line-integrated transit depths
S0019103512003995-2681	3	2	MeasuredEntity		{'HasProperty': 'T2-2'}	50	58	226	234	T3-2	M7 model
S0019103512003995-2681	3	3	Quantity	%		106	108	282	284	T1-3	8%
S0019103512003995-2681	3	3	MeasuredProperty		{'HasQuantity': 'T1-3'}	66	96	242	272	T3-3	line-integrated transit depths
S0019103512003995-2681	3	3	MeasuredEntity		{'HasProperty': 'T3-3'}	50	58	226	234	T2-3	M7 model
S0019103512003995-2681	3	4	Quantity	%		114	118	290	294	T1-4	5.8%
S0019103512003995-2681	3	4	MeasuredProperty		{'HasQuantity': 'T1-4'}	66	96	242	272	T3-4	line-integrated transit depths
S0019103512003995-2681	3	4	MeasuredEntity		{'HasProperty': 'T3-4'}	50	58	226	234	T2-4	M7 model
S0019103512003995-2681	3	5	Quantity	%		191	194	367	370	T1-5	40%
S0019103512003995-2681	3	5	MeasuredProperty		{'HasQuantity': 'T1-5'}	209	213	385	389	T3-5	Si2+
S0019103512003995-2681	3	5	MeasuredEntity		{'HasProperty': 'T3-5'}	198	205	374	381	T2-5	silicon
S0019103512003995-2681	5	6	Quantity	Rp		60	63	514	517	T1-6	5Rp
S0019103512003995-2681	5	6	MeasuredProperty		{'HasQuantity': 'T1-6'}	28	40	482	494	T4-6	cutoff level
S0019103512003995-2681	5	6	MeasuredEntity		{'HasProperty': 'T4-6'}	48	56	502	510	T3-6	C2 model
S0019103512003995-2681	5	7	Quantity	%		95	99	549	553	T1-7	3.2%
S0019103512003995-2681	5	7	MeasuredProperty		{'HasQuantity': 'T1-7'}	77	91	531	545	T3-7	transit depths
S0019103512003995-2681	5	7	MeasuredEntity		{'HasProperty': 'T3-7'}	48	56	502	510	T2-7	C2 model
S0019103512003995-2681	5	8	Quantity	%		101	105	555	559	T1-8	6.7%
S0019103512003995-2681	5	8	MeasuredProperty		{'HasQuantity': 'T1-8'}	77	91	531	545	T3-8	transit depths
S0019103512003995-2681	5	8	MeasuredEntity		{'HasProperty': 'T3-8'}	48	56	502	510	T2-8	C2 model
S0019103512003995-2681	5	9	Quantity	%		111	115	565	569	T1-9	4.6%
S0019103512003995-2681	5	9	MeasuredProperty		{'HasQuantity': 'T1-9'}	77	91	531	545	T3-9	transit depths
S0019103512003995-2681	5	9	MeasuredEntity		{'HasProperty': 'T3-9'}	48	56	502	510	T2-9	C2 model
S0019103512003995-2681	7	10	Quantity	K		95	101	831	837	T1-10	8250 K
S0019103512003995-2681	7	10	MeasuredProperty		{'HasQuantity': 'T1-10'}	75	91	811	827	T3-10	mean temperature
S0019103512003995-2681	7	10	MeasuredEntity		{'HasProperty': 'T3-10'}	36	44	772	780	T4-10	M7 model
