docId	sentId	annotSet	entLabel	unit	children	sentStartOffset	sentEndOffset	docStartOffset	docEndOffset	entKey	text
S0960148113004989-3258	1	1	MeasuredEntity		{'HasProperty': 'T4-1'}	18	32	18	32	T3-1	third scenario
S0960148113004989-3258	3	1	Quantity	m		84	88	180	184	T1-1	30 m
S0960148113004989-3258	3	1	MeasuredProperty		{'HasQuantity': 'T1-1'}	64	80	160	176	T4-1	minimum distance
S0960148113004989-3258	4	2	Quantity			44	46	251	253	T1-2	56
S0960148113004989-3258	4	2	MeasuredEntity		{'HasQuantity': 'T1-2'}	47	57	254	264	T2-2	iterations
S0960148113004989-3258	4	3	Quantity			59	61	266	268	T1-3	55
S0960148113004989-3258	4	3	MeasuredEntity		{'HasQuantity': 'T1-3'}	62	82	269	289	T2-3	gradient evaluations
S0960148113004989-3258	4	4	Quantity			84	86	291	293	T1-4	73
S0960148113004989-3258	4	4	MeasuredEntity		{'HasQuantity': 'T1-4'}	87	109	294	316	T2-4	functional evaluations
S0960148113004989-3258	5	5	Quantity	MW		35	42	354	361	T1-5	40.6 MW
S0960148113004989-3258	5	5	MeasuredProperty		{'HasQuantity': 'T1-5'}	26	34	345	353	T4-5	extracts
S0960148113004989-3258	5	5	MeasuredEntity		{'HasProperty': 'T4-5'}	4	25	323	344	T3-5	optimised farm layout
S0960148113004989-3258	5	6	Quantity	%		80	83	399	402	T1-6	31%
S0960148113004989-3258	5	6	MeasuredEntity		{'HasQuantity': 'T1-6'}	68	76	387	395	T2-6	increase
S0960148113004989-3258	5	7	Quantity	MW		116	123	435	442	T1-7	30.9 MW
S0960148113004989-3258	5	7	MeasuredProperty		{'HasQuantity': 'T1-7'}	26	34	345	353	T4-7	extracts
S0960148113004989-3258	5	7	MeasuredEntity		{'HasProperty': 'T4-7'}	100	114	419	433	T2-7	initial layout
