docId	sentId	annotSet	entLabel	unit	children	sentStartOffset	sentEndOffset	docStartOffset	docEndOffset	entKey	text
101016jelectacta201303189	3	1	MeasuredProperty		"{""HasQuantity"": ""T1-1""}"	25	45	531	551	T2-1	stirred continuously
101016jelectacta201303189	3	1	MeasuredEntity		"{""HasProperty"": ""T2-1""}"	4	20	510	526	T3-1	polymer solution
101016jelectacta201303189	3	1	Quantity	h	"{""unit"": ""h""}"	58	61	564	567	T1-1	2 h
101016jelectacta201303189	1	2	MeasuredEntity		"{""HasQuantity"": ""T1-2""}"	299	323	299	323	T3-2	dimethyl formamide (DMF)
101016jelectacta201303189	1	2	Quantity	ml	"{""unit"": ""ml""}"	290	295	290	295	T1-2	25 ml
101016jelectacta201303189	1	3	MeasuredProperty		"{""HasQuantity"": ""T1-3""}"	341	349	341	349	T2-3	stirring
101016jelectacta201303189	1	3	MeasuredEntity		"{""HasProperty"": ""T2-3""}"	221	323	221	323	T3-3	0.3 g of polymer blend, PVdF (0.23 g)-PEO (0.07 g), was dissolved in 25 ml of dimethyl formamide (DMF)
101016jelectacta201303189	1	3	Quantity	K	"{""unit"": ""K""}"	353	358	353	358	T1-3	353 K
101016jelectacta201303189	1	4	MeasuredProperty		"{""HasQuantity"": ""T1-4""}"	277	286	277	286	T2-4	dissolved
101016jelectacta201303189	1	4	MeasuredEntity		"{""HasProperty"": ""T2-4""}"	230	243	230	243	T3-4	polymer blend
101016jelectacta201303189	1	4	Quantity	g	"{""unit"": ""g""}"	221	226	221	226	T1-4	0.3 g
101016jelectacta201303189	1	5	MeasuredProperty		"{""HasQuantity"": ""T1-5""}"	245	249	245	249	T2-5	PVdF
101016jelectacta201303189	1	5	MeasuredEntity		"{""HasProperty"": ""T2-5""}"	230	243	230	243	T3-5	polymer blend
101016jelectacta201303189	1	5	Quantity	g	"{""unit"": ""g""}"	251	257	251	257	T1-5	0.23 g
101016jelectacta201303189	1	6	MeasuredProperty		"{""HasQuantity"": ""T1-6""}"	259	262	259	262	T2-6	PEO
101016jelectacta201303189	1	6	MeasuredEntity		"{""HasProperty"": ""T2-6""}"	230	243	230	243	T3-6	polymer blend
101016jelectacta201303189	1	6	Quantity	g	"{""unit"": ""g""}"	264	270	264	270	T1-6	0.07 g
101016jelectacta201303189	4	7	MeasuredProperty		"{""HasQuantity"": ""T1-7""}"	65	77	679	691	T2-7	vacuum dried
101016jelectacta201303189	4	7	MeasuredEntity		"{""HasProperty"": ""T2-7""}"	4	27	618	641	T3-7	polymer blend solutions
101016jelectacta201303189	4	7	Quantity	K	"{""unit"": ""K""}"	81	86	695	700	T1-7	333 K
101016jelectacta201303189	4	8	MeasuredProperty		"{""HasQuantity"": ""T1-8""}"	65	77	679	691	T2-8	vacuum dried
101016jelectacta201303189	4	8	MeasuredEntity		"{""HasProperty"": ""T2-8""}"	4	27	618	641	T3-8	polymer blend solutions
101016jelectacta201303189	4	8	Quantity	h	"{""unit"": ""h""}"	91	95	705	709	T1-8	15 h
101016jelectacta201303189	2	9	MeasuredProperty		"{""HasQuantity"": ""T1-9""}"	139	144	499	504	T2-9	added
101016jelectacta201303189	2	9	MeasuredEntity		"{""HasProperty"": ""T2-9""}"	27	29	387	389	T3-9	KI
101016jelectacta201303189	2	9	Quantity	g	"{""unit"": ""g""}"	17	23	377	383	T1-9	0.03 g
101016jelectacta201303189	2	10	MeasuredProperty		"{""HasQuantity"": ""T1-10""}"	139	144	499	504	T2-10	added
101016jelectacta201303189	2	10	MeasuredEntity		"{""HasProperty"": ""T2-10""}"	42	44	402	404	T3-10	I2
101016jelectacta201303189	2	10	Quantity	g	"{""unit"": ""g""}"	31	38	391	398	T1-10	0.007 g
101016jelectacta201303189	2	11	MeasuredProperty		"{""HasQuantity"": ""T1-11""}"	139	144	499	504	T2-11	added
101016jelectacta201303189	2	11	MeasuredEntity		"{""HasProperty"": ""T2-11""}"	57	133	417	493	T3-11	organic nitrogenous compounds (DPA in one portion and PT in another portion)
101016jelectacta201303189	2	11	Quantity	g	"{""unit"": ""g""}"	49	56	409	416	T1-11	0.007 g
